transaction_id,customer_id,transaction_datetime,transaction_type,merchant_category,merchant_name,currency,amount,fee
T1022218,C103954,2023-12-02 02:07:20,card_spend,food_delivery,TNG,USD,130.11,0.36
T1022219,C106763,15/03/2023 06:06,card_spend,utilities,Tesco,USD,69.49,0.05
T1022220,C100728,2024-07-12 22:44:18,card_spend,subscriptions,Lazada,MYR,84.62,
T1022221,C103614,2024-02-19 19:30:52,card_spend,ecommerce,Grab,MYR,176.91,0.77
T1022222,C104902,2025-07-23 01:53:09,card_spend,ecommerce,TNG,MYR,172.38,0.89
T1022223,C102748,2024-10-10 15:02:49,card_spend,utilities,Tesco,USD,32.2,0.29
T1022224,C102791,2024-12-05 09:11:18,transfer_out,groceries,AEON,VND,239.7,0.74
T1022225,C105625,28/09/2022 08:18,card_spend,utilities,AEON,MYR,37.59,0.0
T1022226,C103272,2022-03-15 09:20:24,transfer_out,food_delivery,AEON,MYR,384.15,0.93
T1022227,C103749,2024-07-29 20:43:41,fx_spend,utilities,Grab,IDR,230.69,0.99
T1022228,C106230,12/08/2025 00:28,card_spend,food_delivery,Lazada,MYR,34.8,0.38
T1022229,C106199,2024-01-07 22:53:31,fx_spend,ecommerce,Tesco,SGD,175.86,1.88
T1022230,C103723,2025-04-17 19:52:56,card_spend,subscriptions,AEON,MYR,189.17,0.32
T1022231,C104473,2024-09-30 09:21:07,fx_spend,groceries,TNG,MYR,8.3,0.01
T1022232,C101501,2023-09-22 23:31:25,card_spend,groceries,Grab,MYR,98.95,0.08
T1022233,C105381,2024-02-20 08:59:14,card_spend,groceries,Samsung,MYR,79.0,0.34
T1022234,C102807,26/04/2022 14:45,transfer_out,ecommerce,AirAsia,THB,492.11,2.51
T1022235,C102811,2022-08-14 07:35:37,cash_withdrawal,travel,Samsung,MYR,294.67,2.52
T1022236,C106447,2023-12-30 01:20:13,card_spend,groceries,Samsung,SGD,23.48,0.38
T1022237,C100223,2024-03-07 07:32:20,card_spend,food_delivery,Samsung,USD,75.4,0.89
T1022238,C106340,2024-02-18 12:02:11,card_spend,food_delivery,TNG,MYR,153.4,0.69
T1022239,C105706,2024-03-13 02:39:40,fx_spend,travel,Grab,MYR,117.44,1.7
T1022240,C101735,2025-01-09 01:45:08,fx_spend,travel,Grab,MYR,155.21,0.51
T1022241,C106875,2024-08-18 09:16:44,transfer_out,subscriptions,Shopee,MYR,293.87,1.52
T1022242,C106385,22/07/2025 00:38,card_spend,travel,Shopee,MYR,9.92,0.55
T1022243,C100651,2022-01-01 13:31:54,card_spend,food_delivery,Maxis,MYR,121.43,0.14
T1022244,C105207,2025-03-11 21:06:16,cash_withdrawal,electronics,Grab,MYR,274.85,2.15
T1022245,C101508,2022-04-16 08:07:24,transfer_in,ecommerce,Grab,MYR,257.9,0.0
T1022246,C104031,2024-09-24 05:22:21,card_spend,ride_hailing,Samsung,MYR,116.46,0.95
T1022247,C101585,2022-10-06 19:53:44,cash_withdrawal,electronics,AirAsia,MYR,275.54,1.79
T1022248,C102323,2022-08-17 07:19:00,card_spend,ecommerce,AirAsia,SGD,112.48,0.43
T1022249,C101839,2023-09-22 22:20:50,card_spend,travel,TNG,IDR,60.64,0.13
T1022250,C104368,2024-08-24 07:07:27,fx_spend,utilities,AirAsia,PHP,44.17,1.37
T1022251,C107311,2024-05-28 08:29:46,card_spend,electronics,Samsung,VND,25.48,0.32
T1022252,C105816,03/07/2023 14:25,card_spend,travel,Samsung,MYR,37.35,0.69
T1022253,C100219,2022-05-18 06:00:06,transfer_out,ecommerce,Netflix,MYR,78.75,1.69
T1022254,C106505,2025-09-25 15:18:12,transfer_in,ecommerce,AEON,THB,324.21,0.0
T1022255,C105603,2024-08-02 08:36:50,card_spend,groceries,AEON,PHP,66.49,0.74
T1022256,C107241,2022-03-21 03:15:11,card_spend,groceries,AEON,SGD,93.21,0.65
T1022257,C103678,2025-08-05 15:30:20,transfer_in,utilities,Grab,THB,435.96,0.0
T1022258,C102475,2025-07-05 16:44:28,card_spend,groceries,Tesco,MYR,25.21,0.06
T1022259,C103855,15/10/2023 00:15,card_spend,utilities,Tesco,IDR,68.18,0.53
T1022260,C103814,2022-09-21 21:42:27,transfer_out,subscriptions,Netflix,MYR,247.04,
T1022261,C105013,2024-07-30 22:55:28,card_spend,utilities,Shopee,MYR,52.56,0.91
T1022262,C103445,2025-03-21 22:15:57,card_spend,subscriptions,Shopee,MYR,97.64,0.79
T1022263,C104380,18/04/2023 16:53,card_spend,groceries,Grab,PHP,150.5,0.2
T1022264,C107833,2023-04-15 15:53:39,card_spend,electronics,Samsung,SGD,29.97,0.17
T1022265,C106131,2022-08-10 09:23:03,card_spend,food_delivery,TNG,SGD,70.46,0.73
T1022266,C104182,2022-02-10 11:00:27,fx_spend,ride_hailing,Netflix,MYR,139.96,1.59
T1022267,C106204,2023-07-30 04:32:32,card_spend,ride_hailing,Maxis,MYR,78.92,0.83
T1022268,C107498,27/09/2022 08:07,transfer_out,ride_hailing,Maxis,MYR,416.66,2.75
T1022269,C101711,04/02/2022 04:10,card_spend,food_delivery,Maxis,MYR,37.98,0.07
T1022270,C104105,2025-06-27 07:09:50,card_spend,groceries,AEON,MYR,67.47,0.59
T1022271,C104002,09/11/2022 04:18,card_spend,subscriptions,AirAsia,PHP,128.83,0.67
T1022272,C101133,28/02/2022 01:37,card_spend,subscriptions,AEON,MYR,180.18,0.06
T1022273,C100950,2023-10-18 12:30:34,transfer_out,travel,TNG,SGD,125.2,1.6
T1022274,C102937,2025-02-16 23:53:34,card_spend,utilities,TNB,THB,165.36,0.19
T1022275,C102803,2023-06-09 00:42:18,fx_spend,groceries,Grab,MYR,15.19,1.61
T1022276,C104324,2024-01-26 11:52:28,transfer_in,subscriptions,Samsung,MYR,75.81,0.0
T1022277,C103380,2025-08-11 22:56:28,transfer_out,groceries,Shopee,THB,487.7,1.27
T1022278,C105272,2022-06-08 15:47:30,fx_spend,electronics,Maxis,USD,23.19,1.49
T1022279,C100635,2025-05-14 10:25:18,transfer_out,groceries,Maxis,VND,360.42,
T1022280,C100743,2022-08-14 06:11:18,card_spend,groceries,Maxis,SGD,83.08,0.56
T1022281,C103946,2024-05-19 15:59:35,card_spend,groceries,Lazada,VND,72.54,0.56
T1022282,C104379,2024-02-14 11:15:50,card_spend,subscriptions,Shopee,MYR,35.57,0.36
T1022283,C103788,2023-07-05 08:34:09,card_spend,subscriptions,Samsung,MYR,96.01,0.79
T1022284,C100306,2025-01-21 05:30:33,transfer_in,food_delivery,Grab,USD,454.71,0.0
T1022285,C104646,2022-11-19 06:03:37,transfer_out,groceries,Shopee,MYR,420.37,1.58
T1022286,C100227,2022-12-06 18:44:35,transfer_in,groceries,TNB,USD,90.3,0.0
T1022287,C106414,2024-10-29 06:29:06,card_spend,travel,Grab,IDR,14.95,0.06
T1022288,C103958,2025-09-24 07:19:05,card_spend,travel,Shopee,MYR,61.79,0.26
T1022289,C101392,2023-03-25 09:04:39,card_spend,travel,Lazada,MYR,10.33,0.7
T1022290,C100513,2024-02-25 23:16:09,card_spend,ride_hailing,TNG,MYR,48.77,0.51
T1022291,C104280,2022-02-01 00:52:32,card_spend,utilities,Shopee,USD,30.13,0.58
T1022292,C100926,2024-10-07 08:38:27,transfer_in,utilities,Samsung,MYR,525.75,0.0
T1022293,C101423,2025-04-17 00:51:37,transfer_in,food_delivery,Netflix,MYR,275.25,0.0
T1022294,C101657,2024-05-20 05:26:27,card_spend,electronics,Tesco,SGD,80.76,
T1022295,C104251,2025-04-14 06:18:47,card_spend,groceries,Grab ,VND,133.0,1.0
T1022296,C106434,2022-01-30 21:16:36,transfer_in,subscriptions,Lazada,THB,128.22,0.0
T1022297,C107240,2022-04-26 04:22:29,card_spend,travel,Lazada,MYR,27.9,0.0
T1022298,C105630,2022-11-01 23:40:03,transfer_in,electronics,Netflix,MYR,359.89,0.0
T1022299,C103998,2023-11-11 10:13:59,fx_spend,ride_hailing,Netflix,MYR,9.32,1.4
T1022300,C107677,2025-05-27 23:13:28,card_spend,travel,Shopee,MYR,3.92,0.35
T1022301,C106302,29/03/2022 09:31,card_spend,food_delivery,TNB,MYR,41.22,0.67
T1022302,C102861,2025-06-26 13:04:25,transfer_out,utilities,Maxis,MYR,102.68,0.86
T1022303,C107734,2023-04-25 06:07:29,card_spend,food_delivery,Shopee,MYR,121.78,0.51
T1022304,C107428,2025-06-24 10:26:56,transfer_out,ecommerce,AirAsia,VND,439.13,1.16
T1022305,C104345,25/05/2024 01:43,card_spend,utilities,Maxis,SGD,83.61,1.0
T1022306,C100170,2023-04-03 17:40:38,card_spend,ride_hailing,Samsung,MYR,80.28,0.41
T1022307,C100744,2024-02-09 12:58:26,card_spend,utilities,Samsung,SGD,145.1,0.51
T1022308,C105299,2023-02-06 22:43:45,transfer_in,food_delivery,TNG,MYR,175.06,0.0
T1022309,C104839,2025-01-16 11:50:45,card_spend,ecommerce,Grab,THB,8.69,0.56
T1022310,C105101,2025-05-03 16:20:45,card_spend,ecommerce,TNB,MYR,35.73,0.44
T1022311,C103564,2025-08-30 06:59:41,transfer_out,groceries,Lazada,SGD,183.33,1.68
T1022312,C102267,2025-06-10 19:45:34,cash_withdrawal,utilities,Samsung,VND,177.92,1.93
T1022313,C100449,2025-04-07 08:09:33,card_spend,electronics,AEON,SGD,71.97,0.51
T1022314,C106060,2022-07-21 01:50:22,card_spend,electronics,AEON,USD,81.78,0.6
T1022315,C104061,2022-07-06 13:16:42,transfer_in,electronics,AEON,VND,437.06,0.0
T1022316,C100182,2023-03-06 10:02:17,card_spend,groceries,Grab,MYR,0.35,0.3
T1022317,C100846,2022-10-02 00:01:15,transfer_in,food_delivery, AirAsia,USD,153.3,0.0
T1022318,C104744,2023-06-07 17:33:25,card_spend,groceries,TNB,MYR,39.56,0.37
T1022319,C101415,2023-02-12 19:45:14,card_spend,ecommerce,Netflix,VND,12.39,0.43
T1022320,C103530,2025-02-22 05:49:38,card_spend,groceries,Lazada,MYR,114.36,0.62
T1022321,C105086,2024-12-11 19:25:23,card_spend,utilities,TNG,MYR,158.42,0.35
T1022322,C100642,25/06/2025 20:57,card_spend,ecommerce,Samsung,USD,30.89,0.92
T1022323,C106367,2025-02-19 22:03:38,transfer_out,food_delivery,Grab,MYR,8.85,1.88
T1022324,C103414,2024-04-12 21:24:40,transfer_in,electronics,TNB,MYR,221.91,0.0
T1022325,C101600,2022-10-10 01:29:54,card_spend,food_delivery,AEON,MYR,144.46,0.17
T1022326,C101179,2023-12-06 17:29:13,fx_spend,food_delivery,TNB,MYR,269.54,0.58
T1022327,C101785,04/06/2022 01:35,cash_withdrawal,utilities,AEON,MYR,281.31,1.42
T1022328,C101601,2024-05-19 14:48:35,card_spend,ecommerce,Grab,MYR,80.05,0.35
T1022329,C103771,2025-04-29 06:55:30,card_spend,electronics,Samsung,IDR,6.07,0.09
T1022330,C105300,01/07/2024 17:23,transfer_out,ecommerce,Grab,MYR,59.98,0.69
T1022331,C106561,2024-05-14 15:07:16,card_spend,groceries,LAZADA,MYR,197.63,0.0
T1022332,C103306,2022-02-17 06:53:15,transfer_out,food_delivery,Samsung,MYR,431.31,1.34
T1022333,C101762,2023-04-03 03:45:35,transfer_in,food_delivery,AirAsia,PHP,317.17,0.0
T1022334,C105384,2023-05-12 07:14:11,transfer_out,electronics,Netflix,PHP,380.36,1.47
T1022335,C100193,2023-12-13 19:38:56,transfer_out,electronics,Maxis,MYR,372.95,1.66
T1022336,C102112,2025-05-05 02:36:31,cash_withdrawal,ride_hailing,Shopee,MYR,246.96,2.28
T1022337,C102076,2023-09-05 03:13:47,card_spend,ride_hailing,Grab,THB,42.72,0.96
T1022338,C101745,2024-06-25 15:53:50,card_spend,groceries,Maxis,MYR,171.86,0.8
T1022339,C107759,06/10/2022 08:45,card_spend,travel,MAXIS,MYR,167.79,0.73
T1022340,C107969,21/09/2022 08:05,card_spend,travel,Grab,MYR,139.79,0.07
T1022341,C106643,2024-05-27 16:35:17,card_spend,electronics,AirAsia,THB,98.3,0.38
T1022342,C101242,2023-10-24 19:00:46,fx_spend,subscriptions,Shopee,MYR,150.44,1.61
T1022343,C103445,2022-08-31 21:01:00,card_spend,ecommerce,AirAsia,MYR,17.71,0.19
T1022344,C100869,2023-07-08 11:22:59,card_spend,ecommerce,TNB,USD,549.2,0.38
T1022345,C107939,28/08/2025 17:55,card_spend,ecommerce,Grab,MYR,112.96,0.37
T1022346,C103336,2024-05-22 12:05:55,card_spend,groceries,Maxis,IDR,26.43,0.62
T1022347,C104091,2024-12-23 01:13:54,transfer_in,ecommerce,Grab,IDR,214.99,
T1022348,C105061,2025-09-10 18:36:51,card_spend,travel,Samsung,VND,54.61,0.05
T1022349,C102937,2023-04-07 12:55:48,card_spend,food_delivery,TNB,IDR,152.68,1.03
T1022350,C104559,2025-03-29 04:02:00,card_spend,travel,AEON,MYR,86.53,0.76
T1022351,C107301,2024-01-09 01:24:49,card_spend,ride_hailing,Shopee,MYR,122.63,0.35
T1022352,C102760,16/09/2024 21:47,transfer_in,ride_hailing,AEON,MYR,315.32,0.0
T1022353,C107126,2022-01-29 20:45:06,card_spend,groceries,Maxis,MYR,61.53,0.67
T1022354,C105745,2024-01-18 08:07:13,transfer_out,subscriptions,Tesco,SGD,352.42,0.82
T1022355,C106454,2024-11-30 21:06:38,card_spend,subscriptions,Netflix,MYR,105.73,0.02
T1022356,C101907,2022-08-31 12:39:56,transfer_in,ecommerce,TNG,MYR,484.87,0.0
T1022357,C105038,2022-06-29 17:57:32,fx_spend,electronics,Grab,MYR,141.31,1.28
T1022358,C106851,2024-01-01 00:53:11,fx_spend,travel,TNB,MYR,263.4,1.09
T1022359,C100367,2025-09-07 02:41:45,transfer_in,food_delivery,Maxis,IDR,424.46,0.0
T1022360,C101300,2023-10-26 23:25:47,card_spend,ecommerce,Netflix,PHP,22.74,0.5
T1022361,C105720,2025-06-17 17:42:21,transfer_out,ride_hailing,Tesco,MYR,166.46,1.2
T1022362,C101234,2024-07-12 14:42:28,transfer_out,ecommerce,Netflix,MYR,405.99,1.4
T1022363,C104768,2024-09-16 08:24:49,card_spend,ecommerce,Maxis,MYR,38.15,0.46
T1022364,C103262,2024-11-15 01:56:52,card_spend,utilities,Netflix,SGD,127.21,0.95
T1022365,C105471,2024-07-02 01:15:38,card_spend,utilities,Shopee,MYR,3.2,0.13
T1022366,C103065,15/12/2024 21:10,card_spend,travel,Tesco,MYR,174.21,0.0
T1022367,C105439,2024-07-08 21:53:08,card_spend,ecommerce,TNG,MYR,97.75,0.63
T1022368,C107712,19/07/2023 20:36,transfer_in,ecommerce,Tesco,PHP,295.01,0.0
T1022369,C105265,27/08/2024 23:37,cash_withdrawal,travel,Lazada,MYR,264.71,1.85
T1022370,C107161,2022-03-29 13:28:12,card_spend,ride_hailing,TNG,MYR,112.09,1.08
T1022371,C100160,2023-07-01 07:23:44,cash_withdrawal,travel,Tesco,MYR,232.83,2.54
T1022372,C103287,17/12/2022 21:17,transfer_in,ride_hailing,Maxis,MYR,519.33,0.0
T1022373,C103213,2022-03-13 00:50:07,transfer_in,food_delivery,Maxis,MYR,40.43,0.0
T1022374,C101835,2023-02-12 08:26:59,transfer_out,ecommerce,Maxis,MYR,68.72,1.14
T1022375,C104710,2023-02-21 07:40:51,card_spend,travel,Shopee,MYR,112.99,0.72
T1022376,C100341,2025-05-21 12:22:56,transfer_in,utilities,AEON,MYR,85.28,0.0
T1022377,C100950,2022-12-12 06:13:17,card_spend,travel,AEON,USD,93.6,0.58
T1022378,C105445,2025-04-10 11:58:31,card_spend,groceries,Tesco,USD,91.94,0.49
T1022379,C101663,2025-07-24 23:11:13,fx_spend,food_delivery,Maxis,THB,88.57,0.2
T1022380,C101013,2022-05-15 08:29:48,transfer_out,utilities,AEON,USD,380.46,1.57
T1022381,C106183,2024-09-25 07:24:11,card_spend,utilities,Maxis,USD,129.87,
T1022382,C103088,2024-08-05 18:40:59,transfer_out,groceries,AEON,USD,438.84,1.9
T1022383,C100263,2023-12-29 03:55:05,transfer_out,electronics,Shopee,MYR,198.35,2.05
T1022384,C104629,12/04/2023 12:37,transfer_out,utilities,TNB,MYR,318.25,1.02
T1022385,C106607,2025-08-06 06:22:23,card_spend,subscriptions,Maxis,USD,6.9,0.31
T1022386,C103175,2022-03-29 08:22:44,card_spend,ecommerce,Shopee,THB,38.15,0.67
T1022387,C101558,2023-09-03 16:40:43,card_spend,ride_hailing,Lazada,MYR,139.35,0.39
T1022388,C106540,2023-01-19 20:03:36,card_spend,ecommerce,Netflix,MYR,111.19,0.96
T1022389,C100939,2025-09-22 16:21:48,card_spend,food_delivery,AirAsia,SGD,103.64,0.77
T1022390,C102655,19/05/2025 07:37,card_spend,travel,Shopee,USD,147.56,0.53
T1022391,C103574,2024-09-29 03:00:14,transfer_in,travel,Shopee,PHP,51.94,0.0
T1022392,C101959,2025-08-03 14:19:54,card_spend,ecommerce,TNG,MYR,78.66,0.51
T1022393,C101722,2024-08-20 20:47:58,cash_withdrawal,subscriptions,Tesco,THB,115.56,1.97
T1022394,C100382,2023-07-14 21:15:10,card_spend,food_delivery,Grab,MYR,101.2,0.28
T1022395,C104186,2024-08-22 13:33:15,card_spend,travel,Shopee,MYR,131.82,0.36
T1022396,C104728,2022-03-19 23:41:00,card_spend,ride_hailing,TNB,THB,33.25,0.72
T1022397,C105844,16/01/2024 01:18,transfer_in,food_delivery,AirAsia,MYR,522.09,0.0
T1022398,C104024,2022-01-03 07:30:58,fx_spend,ecommerce,Maxis,MYR,47.78,0.42
T1022399,C100578,2025-09-25 22:52:04,transfer_out,electronics,Samsung,MYR,237.83,0.47
T1022400,C102132,07/03/2022 01:57,transfer_in,subscriptions,AEON,MYR,239.53,0.0
T1022401,C105210,2024-08-27 20:08:51,card_spend,electronics,AirAsia ,SGD,21.93,1.05
T1022402,C103086,2023-11-22 09:51:00,card_spend,ride_hailing,TNG,MYR,8.82,1.02
T1022403,C105495,23/03/2023 00:05,transfer_out,travel,Netflix,MYR,85.74,0.83
T1022404,C101135,06/04/2022 21:00,card_spend,groceries,TNG,MYR,31.52,0.63
T1022405,C100354,2023-12-28 04:11:43,fx_spend,travel, Samsung,USD,125.34,1.39
T1022406,C106184,2025-09-28 07:38:09,card_spend,ride_hailing,AirAsia,IDR,81.34,0.61
T1022407,C103194,2023-01-15 17:39:30,fx_spend,utilities,AEON,MYR,72.62,0.22
T1022408,C105541,2023-01-08 02:18:10,card_spend,ride_hailing,Maxis,MYR,150.07,0.79
T1022409,C103863,2024-06-02 05:17:27,transfer_out,travel,Maxis,THB,91.61,0.62
T1022410,C104494,28/01/2024 10:55,transfer_in,groceries,AEON,MYR,317.37,0.0
T1022411,C103449,2022-12-04 18:58:03,card_spend,electronics,TNG,PHP,207.13,0.64
T1022412,C100970,23/05/2023 06:54,fx_spend,groceries,Shopee,MYR,96.84,1.48
T1022413,C103947,2022-06-28 06:19:27,card_spend,groceries,Tesco,MYR,83.73,1.11
T1022414,C101506,2025-04-22 09:22:21,card_spend,electronics,Netflix,MYR,68.67,0.33
T1022415,C101772,2022-02-08 05:43:37,card_spend,utilities,Netflix,IDR,126.88,0.73
T1022416,C100956,2025-04-25 23:29:18,transfer_out,ecommerce,TNB,MYR,300.97,2.29
T1022417,C100701,19/06/2024 11:41,card_spend,utilities,Maxis,MYR,7.51,0.52
T1022418,C100294,2022-01-12 08:35:04,cash_withdrawal,ride_hailing,Netflix,MYR,249.34,2.67
T1022419,C104827,2025-08-01 07:54:57,fx_spend,food_delivery,AirAsia,MYR,20.64,1.56
T1022420,C106636,20/06/2024 17:08,card_spend,ecommerce,Netflix,MYR,95.59,0.08
T1022421,C101211,07/11/2022 22:25,card_spend,ecommerce,Lazada,USD,192.71,0.57
T1022422,C107414,2024-10-29 09:16:02,card_spend,travel,TNG,USD,46.64,0.82
T1022423,C107747,2022-11-23 20:34:58,card_spend,ecommerce,Netflix,IDR,184.03,0.78
T1022424,C101639,20/05/2022 01:14,fx_spend,food_delivery,Lazada,MYR,115.68,0.33
T1022425,C103546,2024-03-20 00:12:54,transfer_out,ecommerce,AirAsia,IDR,76.37,1.16
T1022426,C101788,2023-10-11 08:34:36,card_spend,food_delivery,TNG,MYR,69.4,0.65
T1022427,C101035,2024-12-11 13:47:57,transfer_out,groceries,Netflix,MYR,250.23,0.75
T1022428,C105305,2024-03-08 17:57:34,card_spend,electronics,Maxis,MYR,123.09,0.32
T1022429,C101587,2025-08-01 17:56:05,transfer_out,ecommerce,Netflix,USD,538.38,1.38
T1022430,C103790,2023-01-09 05:36:35,card_spend,utilities,AEON,MYR,10.5,0.7
T1022431,C100142,2024-11-03 08:26:33,card_spend,food_delivery,Tesco,THB,92.15,0.0
T1022432,C105022,2024-06-23 12:00:34,card_spend,electronics,Grab,MYR,115.44,0.32
T1022433,C101505,2024-03-24 08:36:31,card_spend,electronics,Samsung,MYR,27.32,0.02
T1022434,C107555,2024-11-30 14:16:36,card_spend,ecommerce,TNG,SGD,85.78,0.5
T1022435,C101189,2023-05-17 15:32:09,card_spend,subscriptions,AEON,SGD,25.41,0.23
T1022436,C102993,2024-06-12 21:47:57,transfer_in,travel,Netflix,MYR,136.53,0.0
T1022437,C106678,2022-04-13 09:28:43,card_spend,electronics,TNB,MYR,62.51,0.48
T1022438,C106682,08/09/2025 20:18,transfer_out,groceries,AirAsia,IDR,73.22,1.43
T1022439,C107495,2023-02-01 12:02:04,card_spend,utilities,Tesco,MYR,7.82,0.55
T1022440,C101961,09/12/2024 18:03,fx_spend,ride_hailing,Shopee,SGD,163.73,0.98
T1022441,C104543,19/08/2023 21:15,fx_spend,ride_hailing,Maxis,MYR,205.13,1.42
T1022442,C100224,2024-08-19 11:00:01,card_spend,food_delivery,Lazada,USD,70.6,0.65
T1022443,C106995,2023-01-14 04:20:16,fx_spend,utilities,Shopee,THB,27.95,1.04
T1022444,C106539,2025-09-06 01:36:31,card_spend,food_delivery,Maxis,USD,50.72,0.18
T1022445,C102369,2023-09-02 21:02:19,transfer_out,groceries,TNG,MYR,406.04,2.49
T1022446,C107825,2023-08-08 15:24:39,card_spend,groceries,Grab,SGD,53.31,0.39
T1022447,C105370,2025-01-23 22:19:59,card_spend,ride_hailing,Tesco,MYR,55.54,0.44
T1022448,C102915,14/01/2025 01:53,card_spend,ecommerce,TNG,PHP,79.76,0.76
T1022449,C104995,2023-08-28 10:43:22,fx_spend,ride_hailing,Lazada,USD,9.72,1.15
T1022450,C101069,26/12/2022 12:20,transfer_in,ecommerce,Lazada,MYR,183.3,0.0
T1022451,C103548,2024-06-25 09:40:29,transfer_out,groceries,Samsung,MYR,273.59,2.22
T1022452,C105209,2022-04-15 01:47:17,card_spend,subscriptions,TNG,MYR,114.56,0.6
T1022453,C103137,2024-11-18 18:16:23,transfer_out,subscriptions,Grab ,MYR,340.47,0.73
T1022454,C104374,2024-04-30 00:29:26,transfer_out,groceries,Lazada,PHP,220.44,1.91
T1022455,C105156,11/06/2024 16:41,card_spend,travel,Shopee,MYR,98.46,0.0
T1022456,C101654,19/03/2022 14:06,transfer_in,groceries,Lazada,MYR,163.46,0.0
T1022457,C102418,2022-03-07 11:39:40,transfer_out,subscriptions,AEON,VND,153.14,2.18
T1022458,C106319,2024-06-23 22:42:35,card_spend,ecommerce,AEON,MYR,167.02,0.58
T1022459,C104573,2022-07-02 16:33:00,transfer_out,ecommerce,Grab,MYR,134.35,0.51
T1022460,C102111,2024-02-17 20:17:02,fx_spend,utilities,Grab,VND,236.31,1.0
T1022461,C105764,2024-12-22 20:35:46,fx_spend,groceries,Lazada,USD,260.2,0.64
T1022462,C107089,01/01/2022 21:53,transfer_in,ecommerce,AirAsia,MYR,412.3,0.0
T1022463,C100698,2024-01-11 19:07:48,fx_spend,groceries,Samsung,MYR,253.05,0.31
T1022464,C100153,2022-12-30 23:05:49,card_spend,ride_hailing,Maxis,MYR,54.02,0.0
T1022465,C103069,2024-09-02 13:07:24,card_spend,ecommerce,Shopee,MYR,155.35,0.4
T1022466,C104331,2022-09-07 01:39:49,card_spend,food_delivery,Shopee,THB,199.01,0.4
T1022467,C107048,2025-04-07 14:55:38,card_spend,travel,AEON,MYR,181.56,0.17
T1022468,C107475,28/05/2022 02:45,card_spend,ride_hailing,Netflix,USD,113.9,0.8
T1022469,C104686,2024-03-17 08:44:13,card_spend,utilities,Netflix,PHP,68.12,0.51
T1022470,C106492,2024-07-07 10:15:28,card_spend,ride_hailing,Samsung,THB,44.81,0.53
T1022471,C103322,2025-04-15 16:29:20,cash_withdrawal,food_delivery,Tesco,MYR,268.48,1.64
T1022472,C106131,2024-08-29 10:52:27,fx_spend,groceries,Lazada,PHP,186.58,0.49
T1022473,C105098,06/07/2023 16:53,card_spend,ride_hailing,TNB,USD,105.36,0.27
T1022474,C100394,2022-07-12 13:48:56,card_spend,groceries,AirAsia,MYR,6.95,0.72
T1022475,C102606,2023-02-27 12:03:40,transfer_in,electronics,Tesco,SGD,,0.0
T1022476,C107142,25/09/2024 07:27,fx_spend,ride_hailing, Shopee,MYR,211.69,0.28
T1022477,C103164,2022-04-10 11:24:28,transfer_in,groceries,Maxis,SGD,247.27,0.0
T1022478,C100204,2024-08-11 08:42:11,card_spend,travel,Tesco,USD,212.77,0.2
T1022479,C100424,2024-01-31 09:57:38,cash_withdrawal,ecommerce, TNB,USD,220.13,1.78
T1022480,C100476,2024-12-10 13:51:16,card_spend,subscriptions,TNB,MYR,27.19,0.0
T1022481,C106252,2022-11-15 05:12:07,fx_spend,subscriptions,Grab,MYR,52.99,0.24
T1022482,C106684,08/03/2023 07:55,cash_withdrawal,electronics,Netflix,THB,208.59,2.34
T1022483,C104626,2025-07-30 10:31:43,transfer_in,travel,Tesco,USD,509.38,0.0
T1022484,C104904,2024-03-27 11:45:24,fx_spend,subscriptions,Samsung,THB,98.42,0.72
T1022485,C100631,2023-09-02 17:13:21,transfer_out,subscriptions,Samsung,VND,22.66,1.51
T1022486,C105636,2022-02-19 22:33:14,fx_spend,groceries,Grab,USD,30.75,0.25
T1022487,C107999,2023-12-03 22:54:13,transfer_out,groceries,Netflix,IDR,228.76,1.34
T1022488,C107061,27/11/2024 15:59,card_spend,groceries,TNB,MYR,38.15,0.64
T1022489,C105116,17/05/2022 22:11,card_spend,ecommerce,AEON,MYR,40.92,0.85
T1022490,C102943,2023-12-08 08:38:19,transfer_in,travel,TNB,MYR,18.99,0.0
T1022491,C105160,19/03/2025 08:11,transfer_in,utilities,Grab,VND,421.35,0.0
