loan_id,customer_id,start_date,principal,interest_rate_annual,term_months,status,delinquency_bucket,npl_flag
L504207,C101747,2025-09-08,500.0,0.122,6,current,0-30,0
L504208,C100705,2024-02-21,500.0,0.144,18,current,0-30,0
L504209,C104268,2022-05-06,500.0,0.086,12,paid_off,0-30,0
L504210,C103181,2024-03-13,500.0,0.096,12,current,0-30,0
L504211,C101134,01/09/2023,500.0,0.13,48,current,0-30,0
L504212,C107311,2022-10-27,500.0,,48,delinquent,31-60,0
L504213,C102010,2024-02-24,500.0,0.106,36, current,0-30,0
L504214,C106240,2022-07-21,500.0,0.135,24,default,>90,1
L504215,C105744,2023-08-04,500.0,0.075,6,paid_off,0-30,0
L504216,C107834,2023-03-14,500.0,0.113,48,current,0-30,0
L504217,C106113,2022-11-08,500.0,0.106,6,paid_off,0-30,0
L504218,C105483,07/09/2023,500.0,0.107,12,current,0-30,0
L504219,C106256,2025-09-01,500.0,0.137,12,paid_off,0-30,0
L504220,C106527,2023-07-01,500.0,0.093,36,current,0-30,0
L504221,C102596,2024-06-03,500.0,0.169,48,current ,0-30,0
L504222,C101446,2024-01-16,500.0,0.091,36,paid_off,0-30,0
L504223,C105729,2023-07-27,500.0,0.148,48,current,0-30 ,0
L504224,C101812,2022-06-23,500.0,0.066,18,current,31-60,0
L504225,C105273,2022-01-08,500.0,0.115,36,default,>90,1
L504226,C107293,2024-01-12,500.0,0.12,6,current,31-60,0
L504227,,27/07/2023,500.0,0.125,48,current,0-30,0
L504228,,2023-08-25,500.0,0.078,12,current,0-30,0
L504229,C105121,2022-07-26,500.0,0.071,36,current,0-30,0
L504230,C103073,2023-09-08,500.0,0.107,12,current,0-30,0
L504231,C101081,2024-08-08,500.0,0.1,18,current,0-30,0
L504232,C107765,2022-09-21,500.0,0.086,48,current,0-30,0
L504233,C107588,2022-07-23,500.0,0.12,12,paid_off,0-30,0
L504234,C107003,2023-08-25,500.0,0.124,24,current,31-60,0
L504235,C103407,2024-05-19,500.0,0.155,24,current,0-30,0
L504236,C105867,24/07/2025,500.0,0.134,12,current,0-30,0
L504237,C107566,2023-04-28,500.0,0.122,12,default,>90,1
L504238,C101638,2022-08-28,500.0,0.128,12,default,>90,1
L504239,C104845,2022-02-10,500.0,0.057,6,current,0-30,0
L504240,C104892,12/07/2024,500.0,,12,paid_off,0-30,0
L504241,C102000,2025-08-10,500.0,0.12,6,PAID_OFF,0-30,0
L504242,C105707,11/08/2022,500.0,,18, current,0-30,0
L504243,C103962,2022-10-01,500.0,0.08,24,delinquent,61-90,1
L504244,C106441,2025-06-01,500.0,0.148,24,paid_off,0-30,0
L504245,C102380,2024-10-01,500.0,0.166,6,current,0-30,0
L504246,C106170,2022-05-19,500.0,0.128,12,paid_off,0-30,0
L504247,C106375,2022-12-22,500.0,0.124,18,current,31-60,0
L504248,C105268,2023-10-28,500.0,0.101,24,delinquent,61-90,1
L504249,C100568,2022-03-28,500.0,0.051,48,current, 0-30,0
L504250,C103169,2023-06-08,500.0,0.121,12,current,0-30,0
L504251,C107930,2024-01-10,500.0,0.12,24,default,>90,1
L504252,C107892,2024-11-04,500.0,0.116,36,current,31-60,0
L504253,C102726,2024-08-09,500.0,0.149,18,delinquent,61-90,1
L504254,C101670,2023-12-07,500.0,0.111,48,paid_off,0-30,0
L504255,C100794,2024-08-08,500.0,0.087,24,current,31-60,0
L504256,C104188,2024-11-29,500.0,0.125,18,paid_off,0-30 ,0
L504257,C105864,09/09/2022,500.0,0.09,24,CURRENT,31-60 ,0
L504258,C106967,2024-01-14,500.0,,24,paid_off,0-30,0
L504259,C103701,18/03/2022,500.0,0.152,18,default,>90 ,1
L504260,C100173,2022-07-24,500.0,0.092,24,current,0-30,0
L504261,C106565,2022-12-27,500.0,0.072,12,current,0-30,0
L504262,C105622,2024-02-09,500.0,0.081,36,default,>90,1
L504263,C103671,2024-09-08,500.0,0.104,18,paid_off,0-30,0
L504264,C107855,2022-07-27,500.0,0.071,36,current,0-30,0
L504265,C103255,2024-08-27,500.0,0.14,12,current,0-30,0
L504266,C101434,2023-05-24,500.0,0.074,24,current,0-30,0
L504267,C102623,2022-11-01,500.0,0.134,12,current,31-60,0
L504268,C100056,2023-02-12,500.0,0.195,6,paid_off,0-30,0
L504269,C102930,2025-07-12,500.0,0.139,6,default,>90,1
L504270,C100101,2022-12-02,500.0,0.134,12,current,0-30,0
L504271,C104219,2025-04-24,500.0,0.109,36,current,0-30,0
L504272,C103714,2024-12-16,500.0,0.151,18,delinquent,61-90,1
L504273,C102893,2022-09-07,500.0,0.091,24,default,charge-off,1
L504274,C106406,2022-08-11,500.0,0.125,12,current,31-60,0
L504275,C105156,2025-02-19,500.0,0.124,48,current,0-30,0
L504276,C102414,2022-02-07,500.0,0.114,24,current,0-30,0
L504277,C104551,2023-02-07,500.0,0.14,18,delinquent,31-60,0
L504278,C102232,2023-12-28,500.0,0.113,12, current,0-30,0
L504279,C103820,29/09/2023,500.0,0.092,36,current,0-30,0
L504280,C101334,2022-12-09,500.0,0.095,6,current,0-30,0
L504281,C103748,2024-08-07,500.0,0.08,6,current,0-30,0
L504282,C107389,03/03/2023,500.0,0.115,18,delinquent,31-60,0
L504283,C102224,2023-03-09,500.0,0.185,24,paid_off,0-30,0
L504284,C102358,2023-08-02,500.0,0.164,12,default,>90,1
L504285,C100016,2023-12-08,500.0,0.07,24,current,0-30,0
L504286,C103391,2022-08-20,500.0,0.049,24,paid_off,0-30,0
L504287,C106740,2025-06-17,500.0,0.141,18,paid_off,0-30,0
L504288,C103525,2024-05-18,500.0,0.082,12,current,31-60,0
L504289,C104665,2022-09-03,500.0,0.07,12,delinquent,61-90,1
L504290,C107242,26/08/2023,500.0,0.075,12,current,0-30,0
L504291,C105612,2022-06-27,500.0,0.107,12,current,0-30,0
L504292,C105790,2024-02-28,500.0,0.147,12,current,0-30,0
L504293,C101928,2023-10-01,500.0,0.141,12,delinquent,31-60,0
L504294,C102944,2024-01-07,500.0,0.127,12,current,0-30,0
L504295,C103599,27/06/2024,500.0,0.133,12,paid_off,0-30,0
L504296,C102221,2023-09-21,500.0,0.108,12,current,31-60,0
L504297,C100957,07/02/2024,500.0,0.121,24,current,0-30,0
L504298,C103821,26/08/2024,500.0,0.098,12,paid_off,0-30,0
L504299,C100154,22/09/2022,500.0,0.099,36,current,0-30,0
L504300,C104152,2024-02-02,500.0,0.107,24,current,31-60,0
L504301,C107152,2022-07-20,500.0,0.172,24,current,0-30,0
L504302,C106343,2023-06-19,500.0,0.111,12,paid_off,0-30,0
L504303,C100099,2024-06-03,500.0,0.145,12,paid_off,0-30,0
L504304,C107252,2024-05-28,500.0,0.097,12,current,0-30,0
L504305,C102582,18/08/2025,500.0,0.147,6,current,31-60,0
L504306,C101539,2024-02-28,500.0,0.138,24,current,0-30,0
L504307,C103394,2023-03-17,500.0,0.091,6,paid_off,0-30,0
L504308,C103683,2024-07-24,500.0,0.107,6,current,0-30,0
L504309,C107913,2024-05-06,500.0,0.132,18,current,0-30,0
L504310,C103781,14/08/2023,500.0,0.166,12,paid_off,0-30 ,0
L504311,C101835,2022-01-06,500.0,0.076,24,current,0-30,0
L504312,C104759,2022-05-06,500.0,0.172,24,current,0-30,0
L504313,C107001,2024-02-16,500.0,0.13,18,paid_off,0-30,0
L504314,C105872,2024-01-08,500.0,0.113,24,current,0-30,0
L504315,C107948,2023-06-29,500.0,0.097,12,default,>90,1
L504316,C100744,2024-10-15,500.0,0.136,12,delinquent,61-90,1
L504317,C105149,2025-03-18,500.0,0.131,12,paid_off,0-30,0
L504318,C107735,2025-07-07,500.0,0.045,12,current,0-30,0
L504319,C106319,2025-01-07,500.0,0.122,12,current,0-30,0
L504320,C101088,2025-07-04,500.0,0.151,12,current,31-60,0
L504321,C102460,20/07/2023,500.0,0.099,24,current,31-60,0
L504322,C106560,2023-11-07,500.0,0.166,6,current,0-30,0
L504323,C104431,2022-08-22,500.0,0.141,12,current,0-30,0
L504324,C104577,2022-09-10,500.0,0.193,12,delinquent,31-60,0
L504325,C106619,2025-02-17,500.0,0.082,18,paid_off,0-30,0
L504326,C105976,2022-07-12,500.0,0.115,12,current,0-30,0
L504327,C107068,25/12/2024,193773.26,0.148,12,CURRENT,0-30,0
L504328,C101697,2023-11-23,500.0,0.125,24,current,31-60,0
L504329,C100586,2022-04-20,500.0,0.098,24,paid_off,0-30,0
L504330,C104235,05/04/2023,500.0,0.069,24,paid_off,0-30,0
L504331,C106939,2023-10-22,500.0,0.163,18,current,0-30,0
L504332,C103083,2024-02-11,500.0,0.102,18,current,0-30,0
L504333,C102352,13/02/2023,500.0,0.139,18,paid_off,0-30,0
L504334,C106969,2024-10-08,500.0,0.087,6,current,0-30 ,0
L504335,C100708,2025-09-15,500.0,0.169,48,delinquent,61-90,1
L504336,C104976,2022-07-07,500.0,,24,default,>90,1
L504337,C107077,2024-04-18,500.0,0.144,24,delinquent,31-60,0
L504338,C104178,2024-04-20,500.0,0.138,6,delinquent,31-60,0
L504339,C104524,2022-02-06,500.0,,24,current,0-30,0
L504340,C104515,03/05/2023,500.0,0.146,12,paid_off,0-30,0
L504341,C107607,2022-02-15,500.0,0.063,12,current,0-30,0
L504342,C103484,2023-06-13,500.0,0.126,36,current,0-30,0
L504343,C103777,2024-04-04,500.0,0.147,6,delinquent,61-90,1
L504344,C103819,2022-11-05,500.0,0.117,12,current,0-30,0
L504345,C103840,2024-04-18,500.0,0.135,24,paid_off,0-30,0
L504346,C100013,2024-07-23,500.0,0.101,36,current,0-30 ,0
L504347,C101858,2022-07-07,500.0,0.073,6,current,0-30,0
L504348,C104793,2023-03-05,500.0,0.13,36,current,0-30,0
L504349,C100475,2023-09-22,500.0,0.162,12,paid_off,0-30,0
L504350,C100526,04/09/2022,500.0,0.113,12,CURRENT,0-30,0
L504351,C106894,2022-05-31,500.0,0.139,36,current,0-30,0
L504352,C102736,14/10/2024,500.0,0.116,12,delinquent,61-90,1
L504353,C100054,2024-03-02,500.0,0.1,18,current,0-30,0
L504354,C102067,2024-08-19,500.0,0.132,12,paid_off,0-30,0
L504355,C103693,2023-03-23,500.0,0.144,24,current,0-30,0
L504356,C102448,2022-06-02,500.0,0.135,6,paid_off,0-30,0
L504357,C102211,2024-01-15,500.0,0.128,24,current,0-30,0
L504358,C100803,31/05/2024,500.0,0.129,6,paid_off,0-30,0
L504359,C107744,2023-06-27,500.0,0.086,12, current,0-30,0
L504360,C107671,2024-02-13,500.0,0.116,12,paid_off,0-30,0
L504361,C101752,31/07/2023,500.0,0.104,36,paid_off,0-30,0
L504362,C103969,2024-03-25,500.0,0.089,36,paid_off,0-30,0
L504363,C102254,2022-05-19,500.0,0.163,18,delinquent,61-90,1
L504364,C105166,2024-09-20,500.0,0.146,36,current,0-30,0
L504365,C102907,10/06/2022,500.0,0.075,18,CURRENT,0-30,0
L504366,C107985,2024-05-04,500.0,0.092,18,current,0-30,0
L504367,C100788,2023-09-10,500.0,0.113,24,current,0-30,0
L504368,C101751,2022-12-12,500.0,0.162,24,default,>90,1
L504369,C106782,2023-10-30,500.0,0.106,18,delinquent, 31-60,0
L504370,C107032,2024-07-26,500.0,0.127,24,current,0-30,0
L504371,C104304,2024-10-21,500.0,0.088,24,delinquent,31-60,0
L504372,C105863,2025-09-07,500.0,0.103,12,paid_off,0-30,0
L504373,C103165,02/02/2022,500.0,0.082,12,paid_off,0-30,0
L504374,C105737,2023-12-14,500.0,0.042,12,current,0-30,0
L504375,C103021,11/09/2023,500.0,0.117,12,current,31-60,0
L504376,C105234,2023-09-28,500.0,0.163,24,paid_off,0-30,0
L504377,C100627,2024-09-24,500.0,0.089,36,current,0-30,0
L504378,C103465,2024-05-31,500.0,0.104,24,current,0-30,0
L504379,C105930,2024-08-08,500.0,0.131,12,delinquent,31-60,0
L504380,C106574,2022-11-04,500.0,0.086,24,current,0-30,0
L504381,C106786,31/10/2024,500.0,0.128,24,default,>90,1
L504382,C101165,2023-11-07,500.0,0.048,24,current,0-30,0
L504383,C105903,2022-06-21,500.0,0.125,36,current,0-30,0
L504384,C101043,2025-04-15,500.0,0.103,12,current,0-30,0
L504385,C104848,2023-12-16,500.0,0.112,24,current,0-30,0
L504386,C107811,2025-02-09,500.0,0.186,12,current,31-60,0
L504387,C100532,2025-08-28,500.0,0.065,12,current,0-30,0
L504388,C106318,09/11/2022,500.0,0.106,24,paid_off,0-30,0
L504389,C106453,2022-08-17,500.0,0.079,12,paid_off,0-30,0
L504390,C107422,2025-02-26,500.0,0.113,18,paid_off,0-30,0
L504391,C102751,13/09/2024,500.0,0.119,36,current,0-30,0
L504392,C106150,2024-01-01,500.0,0.138,24,current,0-30,0
L504393,C107794,07/06/2022,500.0,0.135,12,current,0-30,0
L504394,C105100,16/04/2023,500.0,0.103,6,paid_off,0-30,0
L504395,C105448,10/07/2023,500.0,0.115,24,current,0-30,0
L504396,C102040,2024-04-20,500.0,0.079,24,default,charge-off,1
L504397,C102587,2025-05-07,500.0,0.122,12,current,0-30,0
L504398,C105145,2025-01-09,500.0,0.097,18,current,31-60,0
L504399,C105910,2022-11-24,500.0,0.149,24,delinquent,31-60,0
L504400,C105224,2024-06-01,500.0,0.098,12,current,0-30,0
L504401,C103144,2025-06-17,500.0,0.064,6,default,>90,1
L504402,C100005,10/05/2022,500.0,0.124,48,current,0-30 ,0
L504403,C103942,2024-04-19,500.0,0.11,24,current,0-30,0
L504404,C103638,2024-10-28,500.0,0.123,48,current,31-60,0
L504405,C102015,2025-06-22,500.0,0.141,12,delinquent,31-60,0
L504406,C106041,2025-07-29,500.0,0.126,6,paid_off, 0-30,0
L504407,C100203,2023-12-18,500.0,0.125,18,default,>90,1
L504408,C104706,2022-12-27,500.0,0.11,12,paid_off,0-30,0
L504409,C103730,24/08/2022,500.0,0.158,12,default,charge-off,1
L504410,C102770,2025-06-06,500.0,0.173,6,paid_off,0-30,0
L504411,C105466,2023-05-20,500.0,0.124,36,current, 0-30,0
L504412,C101233,2022-04-22,500.0,0.076,12,paid_off,0-30,0
L504413,C105528,2023-02-23,500.0,0.098,12,current,0-30,0
L504414,C102413,2023-05-14,500.0,0.111,12,paid_off,0-30,0
L504415,C104696,2023-03-19,500.0,0.116,24,current,0-30,0
L504416,C100042,11/10/2023,500.0,0.101,24,paid_off,0-30,0
L504417,C104033,28/01/2022,500.0,0.142,12, current,0-30,0
L504418,C100402,2023-10-29,500.0,0.131,36,paid_off,0-30,0
L504419,C106000,02/11/2024,500.0,0.125,12,paid_off,0-30,0
L504420,C101728,2022-03-15,500.0,0.133,6,current,0-30,0
L504421,C104822,2023-12-26,500.0,0.163,36,current,0-30,0
L504422,C106171,2025-04-29,500.0,0.111,12,current,0-30,0
L504423,C107382,2023-11-02,500.0,0.102,12,delinquent,31-60,0
L504424,C106299,2023-02-17,500.0,0.109,12,current,0-30,0
L504425,C105993,24/09/2024,500.0,0.101,24,paid_off,0-30,0
L504426,C102441,2024-08-05,500.0,0.095,24,current,0-30,0
L504427,C101635,08/02/2022,500.0,0.105,6,paid_off,0-30,0
L504428,C100548,2022-12-11,500.0,0.127,12,paid_off,0-30,0
L504429,C105106,2024-12-28,500.0,0.166,6,delinquent,31-60,0
L504430,C105088,2024-01-05,500.0,0.135,12,current,0-30,0
L504431,C101267,2024-05-29,500.0,0.123,24,PAID_OFF,0-30,0
L504432,C107784,2025-06-22,500.0,0.134,18,delinquent,61-90,1
L504433,C103045,22/04/2022,500.0,0.125,12,default,>90,1
L504434,C107333,2024-03-14,500.0,0.149,12,current,0-30,0
L504435,C106520,02/08/2024,500.0,0.152,36,default,>90,1
L504436,C102509,2023-04-30,500.0,0.168,24,current,0-30,0
L504437,C106905,2023-04-16,500.0,0.151,12,current,31-60,0
L504438,C106424,2024-07-21,500.0,0.099,12,delinquent,31-60,0
L504439,C103355,2024-08-15,500.0,0.154,6,current,0-30,0
L504440,C102088,2024-02-09,500.0,0.101,12,current,0-30,0
L504441,C105879,2022-02-27,500.0,0.05,12,current,0-30,0
L504442,C104851,2023-12-14,500.0,0.114,18,current,0-30,0
L504443,C100112,2022-02-09,500.0,0.195,12,paid_off,0-30,0
L504444,C106140,2023-04-26,500.0,0.141,48,paid_off,0-30,0
L504445,C106345,2025-04-09,500.0,0.128,12,delinquent,31-60,0
L504446,C105303,09/06/2023,500.0,0.175,36,paid_off,0-30,0
L504447,C102482,2025-01-03,500.0,0.18,12,paid_off,0-30,0
L504448,C103675,2023-03-05,500.0,0.1,12,paid_off,0-30,0
L504449,C104043,17/05/2024,500.0,0.081,18,paid_off,0-30,0
L504450,C100763,2025-05-13,500.0,0.135,12,paid_off,0-30,0
L504451,C105543,2025-05-08,500.0,0.177,18,paid_off,0-30,0
L504452,C100266,2022-09-30,500.0,0.1,18, current,0-30,0
L504453,C105567,2022-07-10,193773.26,0.12,24,paid_off,0-30,0
L504454,C107291,2023-01-01,500.0,0.158,36,default,>90,1
L504455,C106493,2023-05-22,500.0,0.119,18,current,0-30,0
L504456,,02/11/2024,500.0,0.128,36,current,0-30,0
L504457,C102475,2023-03-16,500.0,0.159,6,current,0-30,0
L504458,C106339,2024-12-01,500.0,0.121,12,current,0-30,0
L504459,C104127,2024-06-21,500.0,0.162,18,current,0-30,0
L504460,C107746,2024-01-09,500.0,0.124,12,delinquent,61-90,1
L504461,C104686,2025-04-27,500.0,0.147,18,current,0-30,0
L504462,C104051,2025-01-06,500.0,0.132,12,delinquent,61-90,1
L504463,C101623,2023-07-06,500.0,0.151,6,default,charge-off,1
L504464,C107027,2024-05-26,500.0,0.067,12,paid_off,0-30,0
L504465,C104002,2025-01-04,500.0,0.132,6,current,0-30,0
L504466,C104201,2024-06-21,500.0,0.099,24,current,0-30,0
L504467,C100144,02/07/2025,500.0,0.175,48,current,0-30,0
L504468,C103950,2022-10-24,500.0,,12,delinquent,31-60,0
L504469,C100581,2023-08-02,500.0,0.124,18,current,0-30,0
L504470,C105168,04/11/2022,500.0,0.17,12,current,0-30,0
L504471,C101187,2024-02-17,500.0,0.132,12,current,0-30,0
L504472,C101058,2023-04-23,500.0,0.13,6,paid_off,0-30,0
L504473,C100197,2024-05-25,500.0,0.153,6,paid_off,0-30,0
L504474,C103523,2025-09-10,500.0,0.124,24,paid_off,0-30,0
L504475,C105820,2023-10-15,500.0,0.123,36,current,0-30,0
L504476,C104450,2025-03-23,500.0,0.118,12,current,0-30,0
L504477,C101194,2022-05-10,500.0,0.111,12,current,0-30,0
L504478,C101555,28/09/2022,500.0,0.138,18,current,0-30,0
L504479,C101811,2025-04-10,500.0,0.109,36,current,0-30,0
L504480,C106404,2024-09-18,500.0,0.101,18,current,0-30,0
L504481,C106608,2025-07-26,500.0,0.118,12,paid_off,0-30,0
L504482,C107150,2024-12-18,500.0,0.091,6,current,0-30,0
L504483,C106805,2025-02-24,500.0,0.102,12,current,0-30,0
L504484,C106940,2025-08-04,500.0,0.07,36,default,charge-off,1
L504485,C100369,2023-06-18,500.0,0.097,36,delinquent,31-60,0
L504486,C101106,2023-05-25,500.0,0.174,18,paid_off,0-30,0
L504487,C107944,2023-06-14,500.0,0.09,12,current,0-30,0
L504488,C101715,2024-10-23,500.0,0.166,12,current,0-30,0
L504489,C103179,2024-07-30,500.0,0.103,12,current,0-30,0
L504490,C103838,2025-08-14,500.0,0.119,24,default,>90,1
L504491,C107605,2022-10-05,500.0,0.149,12,current,0-30,0
L504492,C107545,17/10/2022,500.0,0.086,24,default,>90,1
L504493,C107228,2022-04-25,500.0,0.134,12,default,>90,1
L504494,C104560,2024-12-18,500.0,0.079,36,paid_off,0-30,0
L504495,C100086,2023-04-13,500.0,0.105,24,current,0-30,0
L504496,C101191,2023-09-12,500.0,0.171,18,current,0-30,0
L504497,C102366,2022-11-05,500.0,0.133,48,paid_off,0-30,0
L504498,C102850,2024-09-24,500.0,0.082,36,paid_off, 0-30,0
L504499,C104416,2025-03-21,500.0,0.133,12,current,0-30,0
L504500,C100368,2025-01-03,500.0,0.094,12,current,0-30,0
L504501,C101496,2022-07-25,500.0,0.117,12,paid_off,0-30,0
L504502,,19/06/2025,500.0,0.146,36,current,0-30,0
L504503,C101076,12/04/2024,500.0,0.134,6,current,0-30,0
L504504,C106071,31/12/2023,500.0,0.088,12,paid_off,0-30,0
L504505,C106273,2025-06-17,500.0,0.136,12,current,31-60,0
L504506,C101396,27/04/2024,500.0,0.092,24,current,31-60,0
L504507,C100609,2024-12-15,500.0,0.07,24,current,0-30,0
L504508,C107602,2025-09-15,500.0,0.099,18,current,31-60,0
L504509,C100678,2022-07-11,500.0,0.1,12,current,0-30,0
L504510,C106389,2022-04-27,500.0,0.044,6,current,0-30,0
L504511,C100241,20/10/2023,500.0,0.124,18,current,0-30,0
L504512,C106437,2022-07-21,500.0,0.105,12,current,0-30,0
L504513,C103977,2023-05-19,500.0,0.133,18,paid_off,0-30,0
L504514,C103828,2024-09-15,500.0,0.118,36,current,0-30,0
L504515,C103757,05/09/2025,500.0,0.133,12,current,0-30,0
L504516,C106018,2024-07-23,500.0,0.115,18,current,0-30,0
L504517,C105286,2025-09-06,500.0,0.155,36,paid_off,0-30,0
L504518,C104242,2024-04-21,500.0,0.072,6,current,0-30,0
L504519,C105341,03/10/2024,500.0,0.056,6,paid_off,0-30,0
L504520,C102077,26/12/2022,500.0,0.161,24,paid_off,0-30,0
L504521,C100892,2024-10-08,500.0,0.087,18,paid_off,0-30,0
L504522,C105849,02/04/2025,193773.26,0.12,6,paid_off,0-30,0
L504523,C107773,14/06/2025,500.0,0.095,12,current,0-30,0
L504524,C101794,2024-06-14,500.0,0.123,12,current,0-30,0
L504525,C107137,10/06/2022,500.0,0.099,24,current,0-30,0
L504526,C102909,2022-12-06,500.0,0.124,12,paid_off,0-30,0
L504527,C103020,2023-06-26,500.0,0.185,12,delinquent,61-90,1
L504528,C103372,2022-03-31,500.0,0.095,12,paid_off,0-30,0
L504529,C102500,2024-02-24,500.0,0.124,24,paid_off,0-30,0
L504530,C106229,2025-08-27,500.0,0.102,24,current,0-30,0
L504531,C105983,13/01/2023,500.0,0.101,24,current,0-30,0
L504532,C100385,2022-09-01,500.0,0.153,12,paid_off,0-30,0
L504533,C101354,2024-09-23,500.0,0.163,24,paid_off,0-30 ,0
L504534,C105093,2022-11-07,500.0,0.126,12,paid_off,0-30,0
L504535,C102593,2025-04-30,500.0,0.099,6,delinquent,31-60,0
L504536,C105245,16/08/2022,500.0,0.038,18,delinquent,61-90,1
L504537,C106892,2022-12-21,500.0,0.089,48,paid_off,0-30,0
L504538,C105319,2024-11-13,500.0,0.129,12,current,0-30,0
L504539,C107666,2023-05-26,500.0,0.141,24,current,0-30,0
L504540,C100680,2024-07-07,500.0,,12,current,0-30,0
L504541,C105802,03/05/2022,500.0,0.094,6,paid_off,0-30,0
L504542,C103068,2025-02-07,500.0,0.16,24,current,0-30,0
L504543,C106678,01/10/2023,500.0,0.139,24,current,0-30,0
L504544,C103844,2024-09-14,500.0,0.191,12,current,0-30,0
L504545,C107807,23/08/2023,500.0,0.103,18,current,0-30,0
L504546,C102956,2024-10-21,500.0,0.098,12,default,>90,1
L504547,C107433,2025-09-25,500.0,0.147,48,current,0-30,0
L504548,C105079,2025-08-09,500.0,0.109,12,current,0-30,0
L504549,C102049,2022-06-09,500.0,0.088,24,current,0-30,0
L504550,C107911,27/03/2022,500.0,0.12,18,paid_off,0-30,0
L504551,C107059,2023-12-27,500.0,0.177,12,paid_off,0-30,0
L504552,C103684,2025-09-22,500.0,0.109,24,current,0-30,0
L504553,C103320,2023-03-20,500.0,0.132,24,paid_off,0-30,0
L504554,C104305,2023-08-18,500.0,0.075,12,paid_off,0-30,0
L504555,C105842,2023-03-26,500.0,0.118,12,current,0-30 ,0
L504556,C102255,15/03/2025,500.0,0.106,48,current,0-30,0
L504557,C105158,2023-01-28,500.0,0.169,36,current,0-30,0
L504558,C104846,2022-11-24,500.0,0.134,24,current,0-30,0
L504559,C106091,2024-08-11,500.0,0.083,12,current,0-30,0
L504560,C104634,2025-05-07,500.0,0.098,36,paid_off,0-30,0
L504561,C102051,25/08/2024,500.0,0.13,12,paid_off,0-30,0
L504562,C100539,21/04/2025,500.0,0.12,24,paid_off,0-30,0
L504563,C101688,2022-08-04,500.0,0.136,6,current,0-30,0
L504564,C103079,2022-01-17,500.0,0.076,24,current,0-30,0
L504565,C101601,2025-08-02,500.0,0.132,24,current,0-30,0
L504566,C105663,2025-06-16,500.0,0.079,24,current,0-30,0
L504567,C101357,2023-10-26,500.0,0.191,18,current,0-30,0
L504568,C101450,09/07/2022,500.0,0.155,24,current,0-30,0
L504569,C106991,2025-05-21,500.0,0.094,24,delinquent,31-60 ,0
L504570,C105959,2022-04-15,500.0,0.041,12,delinquent,61-90,1
L504571,C106398,2022-03-28,500.0,0.064,12,delinquent,61-90,1
L504572,C100512,2023-02-22,500.0,0.113,36,current,31-60,0
L504573,C100211,18/03/2025,500.0,0.101,12,current,0-30,0
L504574,C104655,2024-10-26,500.0,0.082,12,current,0-30,0
L504575,C101257,13/12/2024,500.0,,36,current ,0-30,0
L504576,C104460,2024-05-05,500.0,0.13,12,paid_off,0-30,0
L504577,C106647,2023-09-22,500.0,0.062,24,delinquent,31-60,0
L504578,C102415,2023-05-16,500.0,0.092,48,paid_off,0-30,0
